438004,null,Bruce Power,2018-10-31,Energy,Energy,Finance Canada (FIN)
438004,null,Bruce Power,2018-10-31,Energy,Energy,Finance Canada (FIN)
438004,null,Bruce Power,2018-10-31,Energy,Energy,Finance Canada (FIN)
438004,null,Bruce Power,2018-10-31,Energy,Energy,Finance Canada (FIN)
